retained_path	retained_sha256	original_occurrences	omitted_duplicate_occurrences	original_paths
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result.txt	1ef66817ac2b24aefbea13986062a7d09ceabed2f895a4584c0ca3e2db4e845f	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result_markers.txt	275897faa21718da14d521b351c914c62f9768ba7b0972d7fc8dcb307392202c	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result_markers.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result_markers.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/result_markers.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/with_library.goto	7e4a5462d42712f4caa232b1cb1b13431777e72177ec8307401c7abc318a3f30	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/with_library.goto | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/with_library.goto | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/T3_quotient_partition/with_library.goto
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_c3_transition_controls_harness.c	ef0d8a663f39b07b1406a5d1f96615a9e1845eb4a69e2fe70e138950e010217e	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_c3_transition_controls_harness.c | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_c3_transition_controls_harness.c | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_c3_transition_controls_harness.c
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_quotient_partition_harness.c	429085c0f1aa01747b3e1598ae987b145ad2308105772f7603aabe002ad83df3	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_quotient_partition_harness.c | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_quotient_partition_harness.c | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_quotient_partition_harness.c
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_result_matrix.txt	52ff1f49a5142014b2cb2a3e8c54a2ee32bb085ee9916066d48e04c0b4a83b62	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_result_matrix.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_result_matrix.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_result_matrix.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt	a80d24942dc2ad557db6824a05130b36e6244856f616eb7b4feb2303b56eb9a8	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt.sha256	5f81ae681f4362a5617cc4b8041f72d37ea2a68a565c4888cc80fc3ac90621fc	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt.sha256 | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt.sha256 | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_sha256_manifest.txt.sha256
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_summary.txt	3f788f6d5a83033e78dc52ecc74ab59edc3868afe4a3b7d6f154e0b5b01edd04	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_summary.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_summary.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/br_af4_t3_summary.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discover_t3_partition.py	8fa8a299e919bc07cf4b8e5cf328d10827d6dd15cd01ea052a81bf26e9ddea8c	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discover_t3_partition.py | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discover_t3_partition.py | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discover_t3_partition.py
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_sha256.txt	979fa9dde81dd2041f3334c6e04863f3153346abd7d325f46e79545116f4dfce	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_sha256.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_sha256.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_sha256.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_summary.txt	cd57eb726bf0f406b32fc0651605667bfd77f896aba39f11dadd9181d543483b	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_summary.txt | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_summary.txt | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/discovery_summary.txt
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_cells.tsv	7b757a522465b20e020bb8387c25c70838d118280843f09327fef91f3d841de4	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_cells.tsv | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_cells.tsv | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_cells.tsv
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_transitions.tsv	a5bbe9dc8215a3691640d4735b3a83f764b9acfd176f938ca97c3791778e029b	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_transitions.tsv | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_transitions.tsv | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/deterministic_discovery/quotient_transitions.tsv
experiments/barrett-reduce/T03-quotient-partition/positive-runs/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/verification_intent_t3.json	16d8fe545fedf47f479ff9bd54683f0802efe2793e1a1324af0900c1a82d11af	3	2	BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/verification_intent_t3.json | BR_AF4_T3_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/verification_intent_t3.json | BR_AF4_T3_FREEZE_CANDIDATE_V1/positive_evidence/BR_AF4_05_T3_QUOTIENT_PARTITION_RUN1/verification_intent_t3.json
experiments/barrett-reduce/T04-unique-multiplier/final-review/T4_FINAL_FORENSIC_VERDICT.txt	f944b96ffdfe40345cc98c800bdaaa4e39271ffdcd982ce1b14bc6bfbdfe5c74	4	3	BR_AF4_T1_T5_COMPLETE_THEOREM_FAMILY_EVIDENCE_CANDIDATE_V1/verdicts/T4_FINAL_VERDICT.txt | BR_AF4_T4_FINAL_FREEZE_V1/T4_FINAL_FORENSIC_VERDICT.txt | BR_AF4_T5_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T5_FREEZE_CANDIDATE_V1/parent_verdicts/T4_FINAL_FORENSIC_VERDICT.txt | BR_AF4_T5_FREEZE_CANDIDATE_V1/parent_verdicts/T4_FINAL_FORENSIC_VERDICT.txt
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/PACKET_FILE_INVENTORY.txt	df158b52af3c8f4ae5305317663fb6632b42c40945f82b03889a7dc38b2d2174	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_FILE_INVENTORY.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_FILE_INVENTORY.txt
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/PACKET_SHA256_MANIFEST.txt	94ac0dd0893f0f7f2d4de1d87fb4b0f6a6be437cf24a9ae023bb3e023f1c1141	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/PACKET_SHA256_MANIFEST.txt.sha256	52e4be37624409574e326a0509f10c8cc47dd7e696f8e04d02bebd024d9fb494	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt.sha256 | BR_AF4_T4_FREEZE_CANDIDATE_V1/PACKET_SHA256_MANIFEST.txt.sha256
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/T4_FREEZE_CANDIDATE_METADATA.txt	362efbd1391f17e4ae5596005215139dd563e7e989766ac7751edebad169a7e8	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/T4_FREEZE_CANDIDATE_METADATA.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/T4_FREEZE_CANDIDATE_METADATA.txt
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/reporting/T4_CLAIM_LIMITATIONS.md	10b69c3e6fd206710bad19a45abdf2074879d754073e6920e79f527065d913d3	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/reporting/T4_CLAIM_LIMITATIONS.md | BR_AF4_T4_FREEZE_CANDIDATE_V1/reporting/T4_CLAIM_LIMITATIONS.md
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/reporting/T4_THEOREM_LEDGER.tsv	3862f48d3bf7606ac020d3a226d8fbe6e576840da2a3079af2871669d7b4e2bf	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/reporting/T4_THEOREM_LEDGER.tsv | BR_AF4_T4_FREEZE_CANDIDATE_V1/reporting/T4_THEOREM_LEDGER.tsv
experiments/barrett-reduce/T04-unique-multiplier/freeze-candidate-review/review/T4_MUTATION_FAILURE_INDEX.txt	0c3feea233672d42819ebd5c0b04f75f62ce5e8ebefbdb84d514604569556979	2	1	BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/review/T4_MUTATION_FAILURE_INDEX.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/review/T4_MUTATION_FAILURE_INDEX.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/build.txt	cb25c666a33e8fac90a8c88bf888602494d059761dbf198d84c203759f888e55	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/build.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/build.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/build.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/command.txt	fa9ba7101ccd75233a0e9cda15f598cd680e4106e49a538f14ec5b5cb1818316	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/command.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/command.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/command.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/linked.goto	4839a0676fca2e0f92eb1aca64c07b39ad5ea51274004585c6ead36b87709f02	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/linked.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/linked.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/linked.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.goto	7ace51756d514b774c642ed07aad5f6446055bd5a33f3dbadc1951736859d5b6	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.txt	b11d693a69c942e451f7086434d98dd7262fdf0b00dd7745bb5f8300e64a96ea	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/model.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/no_function_pointers.goto	274688e576a4a1cebdeee7b55a9e5b737de85e4f1be2735009de450e34236ba0	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/no_function_pointers.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/no_function_pointers.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/no_function_pointers.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/proof.goto	e6dc0bd7cfd71639df33ead8b3188a387a89ca3e5fe3393bd9c3c3cd91fadfae	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/proof.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/proof.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/proof.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/properties.txt	e8175dd54f66c8a34ea4ff1eabef4bca5742ecd57fbddf439f6a6383fe52cb5d	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/properties.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/properties.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/properties.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result.txt	b5adf82c2b771ef3f1da2451ee4f758d7ca222397d2d0e82d7a04f6901fe2639	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result_markers.txt	19cad44aa94e22bd6071aeec721808ab48dbedc65c6dd81fe93534eaf2d9f091	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result_markers.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result_markers.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/result_markers.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/with_library.goto	675aa06a34c72fb006605b74e80c7a8a38c2b08980eed3613291be2922023f8d	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/with_library.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/with_library.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M1_false_unique_20158/with_library.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/build.txt	5678e34bdfed97b2f4a2ad979c28adf139b3889cbba43347cf0edcc426af6d46	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/build.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/build.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/build.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/command.txt	4829cef857dc6e65c31893ea9ed3a60f11affbcf4ff9e9840d5993ee7116bd1c	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/command.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/command.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/command.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/linked.goto	ff99e5cf6e28fddfa36603dc287f0b6561282256c46091e67f7e93e3a6b8cd25	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/linked.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/linked.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/linked.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.goto	706e4da36805670d605db8c6a52621795077b4d5eee9916590ed783bce052bf3	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.goto
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.txt	fb31d673b7e1a4c3cedbf855781f2ba420e09aeb5e1dee3a488acc865130fdef	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.txt | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.txt | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/model.txt
experiments/barrett-reduce/T04-unique-multiplier/mutation-hardening/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/no_function_pointers.goto	166179a553581948c3e37fbe2e1ba9c0266291b832ba8187945d8dda421f94e6	3	2	BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/no_function_pointers.goto | BR_AF4_T4_FINAL_FREEZE_V1/candidate_evidence/BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/no_function_pointers.goto | BR_AF4_T4_FREEZE_CANDIDATE_V1/mutation_evidence/BR_AF4_09_T4_MUTATION_HARDENING_RUN1/M2_false_lower_witness/no_function_pointers.goto
