original_path	sha256	size_bytes	action	retained_path	reason
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_POSITIVE_REACH_INSTRUMENT_STDOUT_20260725T173345Z.txt	7cf3b17ab33ed0c244b380485551f6a7e9b9007ccf8f41d7cc8b1da52bef2031	412	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_POSITIVE_REACH_INSTRUMENT_STDOUT_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_20260725T173345Z.goto	142f1027b0007f2ad47c82970770f198e016db0dfb883afb269a1cd39526d022	75594	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_20260725T173345Z.goto	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_20260725T173345Z.json	b85507a487b275c82f8fd169c4ce586bd09288a957c1bb8f3683e04a2a16128b	3415298	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_SUMMARY_20260725T173345Z.txt	ccbcd1ee9ec1ee9d63e19ec2f63660c5677e67da6d9ddd244882f2b852382563	179	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_END_REACHABILITY_SUMMARY_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_LOOPS_20260725T173345Z.txt	0e951b662b4afab34355c3a1416ec29d0e9c2f9c1d769c58a62529bd3e3144e1	423	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_LOOPS_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_PROPERTIES_20260725T173345Z.txt	66b553c6207876c173ae51e2adf5f66efd4d74167f66e1452ab6f328a72acdcd	20311	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_PROPERTIES_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_RUNNER_20260725T173345Z.json	14b503884486e158beb651294d338a5df94941f233031c52ca5ba5e70b50ff76	418	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_RUNNER_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_RUNNER_20260725T173345Z.txt	cfc12da81fc152cd1c4d303441cf3810a9d4e6158d67d376f3671f6fa5849312	4801	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_RUNNER_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_SEMANTIC_20260725T173345Z.json	f83402bcdf35cbe6df784a77f2863433007b7e92415eb54c269935330f9e6a8a	3857	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_SEMANTIC_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_SEMANTIC_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_SEMANTIC_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_SEMANTIC_SUMMARY_20260725T173345Z.txt	b748f1b90c98e7a18e5fea3ba61b5f9aab8dc9441f7fbe54690fb35a52ccf810	191	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_SEMANTIC_SUMMARY_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_STRICT_20260725T173345Z.json	dda0822379c64959f3a36c6e3cedf349632c6f8e7fc83612f0ccd772960f5c08	110294	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_STRICT_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_STRICT_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_STRICT_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_RELATIONAL_STRICT_SUMMARY_20260725T173345Z.txt	af6d34ec91f322167027dab40c1dd3d27dcb00695dfaa2e80148d453f3d93a78	221	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_RELATIONAL_STRICT_SUMMARY_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_REL_REACH_INSTRUMENT_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_REL_REACH_INSTRUMENT_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_REL_REACH_INSTRUMENT_STDOUT_20260725T173345Z.txt	1bcd6cbff125fefa5b23214a8fb93a591a0b1675cba4ef4a0bd13ccc6852cd8f	437	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_REL_REACH_INSTRUMENT_STDOUT_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_LOOPS_20260725T173345Z.txt	1c26090c47ae1d7588dd826bd97a25bdd42d852802f2b31d1402974abda35a8a	684	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_LOOPS_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_RESULT_20260725T173345Z.json	a8410d0f844309abb161b060516ca2b37958bc5bd24c9a399dfcead324d9bf97	2099863	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_RESULT_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_RUNNER_20260725T173345Z.json	6b2a936f4aff52fb0471f83e8fbc4eeac41b6fe864a410a43ed683430a3c00c2	424	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_RUNNER_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_RUNNER_20260725T173345Z.txt	341d70cf63d75c2ae71e76e4d29abd74071f12270f19e496470bdd8278a7dd59	4840	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_RUNNER_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_ROUND_SUMMARY_20260725T173345Z.txt	7e69769d9612cfada68427bcf3c2e9758aab3c5ee2e2a9e9a672b78fc9f86e76	244	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_ROUND_SUMMARY_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_LOOPS_20260725T173345Z.txt	04f41e64e594768d85fdd260974b650847871a1535aa4dbcd119d973c1d97e81	656	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_LOOPS_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_RESULT_20260725T173345Z.json	6a01f8ee447a056cad99a27bc7ecbed4e6c45000d2d02c80c8519b814087d4d8	1722708	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_RESULT_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_RUNNER_20260725T173345Z.json	f35bf0dfadfa446d62063837cf760d153a933736d83bd52bc521c4ad4fa3cbfd	410	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_RUNNER_20260725T173345Z.json	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_RUNNER_20260725T173345Z.txt	147bf9082516b96e5b473b982ae7ae14795a91c3857d8fdb220f65ca1d8c586b	4749	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_RUNNER_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_STDERR_20260725T173345Z.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_STDERR_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/campaign_stages/00C_NONVACUITY_MUTATIONS_RELATIONAL/T2_SWAP_SUMMARY_20260725T173345Z.txt	e3868d0462c453c715f4cf13d818cf1340bc4f41acc78d5998cbd100bf9f9aa4	230	STRUCTURAL_DUPLICATE_OMITTED	experiments/polycomp-d4/T02-decompressor-refinement/02-nonvacuity-mutations-and-byte-locality/POLYCOMP_D4_T2_00C_NONVAC_MUT_RELATIONAL/T2_SWAP_SUMMARY_20260725T173345Z.txt	exact final-package campaign-stage mirror omitted; live stage retained browsably
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/GIT_COMMIT.txt	99a34f38ddbb0ba7941fc4f800240c50146043969e73cb2e40983ca318ab4a54	1249	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/GIT_COMMIT.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/GIT_REMOTES.txt	18029a273a9323f6818e08711d1e598ebc6bbe7e6a6ee75d0bfdc6baf1eec6cf	133	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/GIT_REMOTES.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/TOOL_VERSIONS.txt	84eea02d308c0c7a9c80a73a5c191fb2c920d27a689ad84f48fa72e0705ea5d3	336	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/metadata/TOOL_VERSIONS.txt	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/Makefile	c910e4a53c0c3e71fd267a5cdde78c0e15f23d9b1a3c9c07f4537854393a36a7	572	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/Makefile	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness.goto	126bd614f91b106917e89bc92b5f6b42c38ca80bab8173db774c4422808304d2	76948	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0100.goto	206c4d1110757b893d069dbdd49ebc4420d5ffe007b61fd6f6646597d28e4c69	114235	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0100.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0200.goto	07d08cab6d2120a10f7d98ec91c0b4db07729099a37a40ca7bb3835787e3424c	114438	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0200.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0300.goto	596ec26e1602e2d7362dcf024a309586532a1e2345ec0e222c593154f96cc328	114355	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0300.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0400.goto	596ec26e1602e2d7362dcf024a309586532a1e2345ec0e222c593154f96cc328	114355	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0400.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0500.goto	596ec26e1602e2d7362dcf024a309586532a1e2345ec0e222c593154f96cc328	114355	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0500.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0600.goto	698f6b556bcc6c6b1dd32f02b0fc081f31c606e8bbfa47269ddd3857766eac40	114699	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0600.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0700.goto	855bcfbeb2a3126343e266ecb53ef738ef27bfd95ec2c76e5b4e3a8f83c06341	114841	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0700.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0800.goto	126bd614f91b106917e89bc92b5f6b42c38ca80bab8173db774c4422808304d2	76948	RETAINED	experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/mutation_nibble_swap/gotos/polycomp_d4_t2_mutation_nibble_swap_harness0800.goto	unique or context-essential final-review, proof-artefact, metadata, or script file retained
