claim_id,source_file,claim_type,text,has_evidence,human_review_required
equations_constraints_70,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 126, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 126, ""text"": ""C.1 Differences Between CRYSTALS-Kyber and FIPS 203 Initial Public Draft""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""C.1 Differences Between CRYSTALS-Kyber and FIPS 203 Initial Public Dr",True,True
equations_constraints_71,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 127, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 127, ""text"": ""- In the third-round specification [4], the shared secret key was treated as a variable-length""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""- In the third-round specification [4], the sha",True,True
equations_constraints_72,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 132, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 132, ""text"": ""- The ML-KEM.Encaps and ML-KEM.Decaps algorithms in this specification use a different""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""- The ML-KEM.Encaps and ML-KEM.Decaps algorithms in thi",True,True
equations_constraints_73,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 133, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 133, ""text"": ""variant of the Fujisaki-Okamoto transform (see [24, 25]) than the third-round specification [4]. Specifically, ML-KEM.Encaps no longer includes a hash of the ciphertext in the""}, ""human_review_required"": true, """,True,True
equations_constraints_74,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 134, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 134, ""text"": ""derivation of the shared secret, and ML-KEM.Decaps has been adjusted to match this""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""derivation of the shared secret, and ML-KEM.Decaps has been",True,True
equations_constraints_75,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 136, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 136, ""text"": ""- In the third-round specification [4], the initial randomness 𝑚 in the ML-KEM.Encaps algorithm was first hashed before being used. Specifically, between lines 1 and 2 in Algorithm""}, ""human_review_required"": tr",True,True
equations_constraints_76,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 137, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 137, ""text"": ""20, there was an additional step that performed the operation 𝑚 <- 𝐻(𝑚). The purpose""}, ""human_review_required"": true, ""kind"": ""inequality_or_range"", ""raw"": ""20, there was an additional step that performed the o",True,True
equations_constraints_77,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 139, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 139, ""text"": ""As this standard requires the use of NIST-approved randomness generation, this step is""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""As this standard requires the use of NIST-approved rand",True,True
equations_constraints_78,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 140, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 140, ""text"": ""unnecessary and is not performed in ML-KEM.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""unnecessary and is not performed in ML-KEM."", ""symbols"": [""unnecessary"", ""not"", ""performed"", ""ML"",",True,True
equations_constraints_79,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 141, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 141, ""text"": ""- This specification includes explicit input checking steps that were not part of the third-round""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""- This specification includes explicit input",True,True
equations_constraints_80,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 142, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 142, ""text"": ""specification [4]. For example, ML-KEM.Encaps requires that the byte array containing the""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""specification [4]. For example, ML-KEM.Encaps requir",True,True
equations_constraints_81,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 143, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 143, ""text"": ""encapsulation key correctly decodes to an array of integers modulo 𝑞 without any modular""}, ""human_review_required"": true, ""kind"": ""modular_arithmetic"", ""raw"": ""encapsulation key correctly decodes to an array of",True,True
equations_constraints_82,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 147, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 147, ""text"": ""The differences between CRYSTALS-KYBER and ML-KEM as described in Appendix C were included""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""The differences between CRYSTALS-KYBER and ML-KEM a",True,True
equations_constraints_83,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 149, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 149, ""text"": ""comments submitted on the draft ML-KEM, domain separation was added to K-PKE.KeyGen to""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""comments submitted on the draft ML-KEM, domain separati",True,True
equations_constraints_84,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 152, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 152, ""text"": ""Additionally, FIPS 203 ipd had inadvertently swapped the indices of matrix 𝐀̂ in K-PKE.KeyGen and""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""Additionally, FIPS 203 ipd had inadvertently",True,True
equations_constraints_85,01_equations_constraints.json,equations_constraints,"{""evidence"": {""confidence"": 0.62, ""end_line"": 153, ""extraction_method"": ""math_constraint_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 153, ""text"": ""K-PKE.Encrypt. This was changed back in the final version of ML-KEM to match CRYSTALS-KYBER.""}, ""human_review_required"": true, ""kind"": ""math_expression"", ""raw"": ""K-PKE.Encrypt. This was changed back in the final",True,True
preconditions_postconditions_1,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""set are given in Table 2 of Section 8. In addition to these five variable parameters, there are also"", ""evidence"": {""confidence"": 0.66, ""end_line"": 40, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 40, ""text"": ""set are given in Table 2 of Section 8. In addition to these five variable parameters, there are also""}, ""human_",True,True
preconditions_postconditions_2,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""(as specified in ML-KEM.Encaps) shall be performed by the cryptographic module."", ""evidence"": {""confidence"": 0.66, ""end_line"": 76, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 76, ""text"": ""(as specified in ML-KEM.Encaps) shall be performed by the cryptographic module.""}, ""human_review_required"": true}",True,True
preconditions_postconditions_3,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""implementation may replace the given set of steps with any mathematically equivalent set of"", ""evidence"": {""confidence"": 0.66, ""end_line"": 78, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 78, ""text"": ""implementation may replace the given set of steps with any mathematically equivalent set of""}, ""human_review_required"": ",True,True
preconditions_postconditions_4,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""produces the correct output for every input (where “input” includes the specified input as well"", ""evidence"": {""confidence"": 0.66, ""end_line"": 80, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 80, ""text"": ""produces the correct output for every input (where “input” includes the specified input as well""}, ""human_review_req",True,True
preconditions_postconditions_5,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""If further key derivation is needed, the final symmetric keys shall be derived from this 256-bit"", ""evidence"": {""confidence"": 0.66, ""end_line"": 86, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 86, ""text"": ""If further key derivation is needed, the final symmetric keys shall be derived from this 256-bit""}, ""human_review_r",True,True
preconditions_postconditions_6,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""regarding combined KEMs is given in SP 800-227 [1]."", ""evidence"": {""confidence"": 0.66, ""end_line"": 92, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 92, ""text"": ""regarding combined KEMs is given in SP 800-227 [1].""}, ""human_review_required"": true}",True,True
preconditions_postconditions_7,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""Randomness generation. Two algorithms in this standard require the generation of randomness"", ""evidence"": {""confidence"": 0.66, ""end_line"": 93, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 93, ""text"": ""Randomness generation. Two algorithms in this standard require the generation of randomness""}, ""human_review_required"": ",True,True
preconditions_postconditions_8,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""must be generated for every such invocation. These random bytes shall be generated using an"", ""evidence"": {""confidence"": 0.66, ""end_line"": 97, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 97, ""text"": ""must be generated for every such invocation. These random bytes shall be generated using an""}, ""human_review_required"": ",True,True
preconditions_postconditions_9,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking."", ""evidence"": {""confidence"": 0.66, ""end_line"": 101, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 101, ""text"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking",True,True
preconditions_postconditions_10,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""retained in memory after the algorithm terminates. All other data shall be destroyed prior to"", ""evidence"": {""confidence"": 0.66, ""end_line"": 108, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""inputs that have been checked, as described in Section 7."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 108, ""text"": ""retained in memory after the algorithm terminates. All other data shall be destroyed prior to""}, ""human_rev",True,True
preconditions_postconditions_11,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""scheme (specified in this document) that result in differing input-output behavior of the main"", ""evidence"": {""confidence"": 0.66, ""end_line"": 120, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 120, ""text"": ""scheme (specified in this document) that result in differing input-output behavior of the main""}, ""human",True,True
preconditions_postconditions_12,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""the input-output behavior of these three algorithms (see “Implementations” and Section 3.3"", ""evidence"": {""confidence"": 0.66, ""end_line"": 122, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 122, ""text"": ""the input-output behavior of these three algorithms (see “Implementations” and Section 3.3""}, ""human_review_",True,True
preconditions_postconditions_13,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""As this standard requires the use of NIST-approved randomness generation, this step is"", ""evidence"": {""confidence"": 0.66, ""end_line"": 139, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 139, ""text"": ""As this standard requires the use of NIST-approved randomness generation, this step is""}, ""human_review_required",True,True
preconditions_postconditions_14,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""- This specification includes explicit input checking steps that were not part of the third-round"", ""evidence"": {""confidence"": 0.66, ""end_line"": 141, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 141, ""text"": ""- This specification includes explicit input checking steps that were not part of the third-round""}, ",True,True
preconditions_postconditions_15,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""specification [4]. For example, ML-KEM.Encaps requires that the byte array containing the"", ""evidence"": {""confidence"": 0.66, ""end_line"": 142, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 142, ""text"": ""specification [4]. For example, ML-KEM.Encaps requires that the byte array containing the""}, ""human_review_re",True,True
preconditions_postconditions_16,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""attack model than the PKE scheme. As a result, ML-KEM is believed to satisfy so-called IND-CCA2"", ""evidence"": {""confidence"": 0.66, ""end_line"": 3, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": """", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 3, ""text"": ""attack model than the PKE scheme. As a result, ML-KEM is believed to satisfy so-called IND-CCA2""}, ""human_review_required"": true}",True,True
preconditions_postconditions_17,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""of corruption or interference, the process in Figure 1 will result in 𝐾 ′ = 𝐾 with overwhelming"", ""evidence"": {""confidence"": 0.66, ""end_line"": 23, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 23, ""text"": ""of corruption or interference, the process in Figure 1 will result in 𝐾 ′ = 𝐾 with overwhelming""}, ""human_review_req",True,True
preconditions_postconditions_18,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""both ML-KEM.Encaps and ML-KEM.Decaps will each output a 256-bit value. Moreover, if no"", ""evidence"": {""confidence"": 0.66, ""end_line"": 44, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 44, ""text"": ""both ML-KEM.Encaps and ML-KEM.Decaps will each output a 256-bit value. Moreover, if no""}, ""human_review_required"": true}",True,True
preconditions_postconditions_19,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""produces the correct output for every input (where “input” includes the specified input as well"", ""evidence"": {""confidence"": 0.66, ""end_line"": 80, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""MODULE-LATTICE-BASED KEY-ENCAPSULATION MECHANISM"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 80, ""text"": ""produces the correct output for every input (where “input” includes the specified input as well""}, ""human_review_req",True,True
preconditions_postconditions_20,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""Implementers shall ensure that ML-KEM.Encaps and ML-KEM.Decaps are only executed on"", ""evidence"": {""confidence"": 0.66, ""end_line"": 102, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Input checking. The algorithms ML-KEM.Encaps and ML-KEM.Decaps require input checking."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 102, ""text"": ""Implementers shall ensure that ML-KEM.Encaps and ML-KEM.Decaps are only executed on""}, """,True,True
preconditions_postconditions_21,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""shall ensure that intermediate data is destroyed as soon as it is no longer needed. In particular,"", ""evidence"": {""confidence"": 0.66, ""end_line"": 106, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""inputs that have been checked, as described in Section 7."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 106, ""text"": ""shall ensure that intermediate data is destroyed as soon as it is no longer needed. In particular,""}, ",True,True
preconditions_postconditions_22,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""for ML-KEM.KeyGen, ML-KEM.Encaps, and ML-KEM.Decaps, only the designated output can be"", ""evidence"": {""confidence"": 0.66, ""end_line"": 107, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""inputs that have been checked, as described in Section 7."", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 107, ""text"": ""for ML-KEM.KeyGen, ML-KEM.Encaps, and ML-KEM.Decaps, only the designated output can be""}, ""human_review_required"":",True,True
preconditions_postconditions_23,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""scheme (specified in this document) that result in differing input-output behavior of the main"", ""evidence"": {""confidence"": 0.66, ""end_line"": 120, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 120, ""text"": ""scheme (specified in this document) that result in differing input-output behavior of the main""}, ""human",True,True
preconditions_postconditions_24,01_preconditions_postconditions.json,preconditions_postconditions,"{""claim"": ""the input-output behavior of these three algorithms (see “Implementations” and Section 3.3"", ""evidence"": {""confidence"": 0.66, ""end_line"": 122, ""extraction_method"": ""prepost_keyword_regex"", ""section_title"": ""Appendix C - Differences From the CRYSTALS-Kyber Submission"", ""source_file"": ""/home/girish/thesis-agent-workflow/inputs/specs/fips203_clean.txt"", ""start_line"": 122, ""text"": ""the input-output behavior of these three algorithms (see “Implementations” and Section 3.3""}, ""human_review_",True,True
critic_symbol_uncertainty_review,05_symbol_uncertainty_review.json,critic_uncertainty_review,"{""rich_context_files_seen"": {""algorithm_blocks"": true, ""equations_constraints"": true, ""harness_assumption_traceability_csv_rows"": 4, ""parameter_table"": true, ""preconditions_postconditions"": true, ""spec_code_traceability"": true, ""spec_grounded_assertion_plan"": true, ""spec_grounding_report"": true, ""spec_to_code_hints"": true, ""symbol_table"": true}, ""symbol_misuse_findings"": [], ""uncertainty_review"": {""markers_present"": [""human review"", ""candidate"", ""critic""], ""message"": ""17 uncertainty/limitation i",True,True
