sha256	size	retained_instance_count	original_path	retained_path
5cb268413c344ccf0aa5be2dcfacc1df610e5db00ea27683b2fd0010247d035b	82994	2	CANON_T2_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto
5cb268413c344ccf0aa5be2dcfacc1df610e5db00ea27683b2fd0010247d035b	82994	2	CANON_T2_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto
61f1f437d81ea3a95f7e99cb522cdd4bfe142f6ccc83aafc5bb65c5da22c59eb	126353	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M3_zero_collapse/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M3_zero_collapse/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto
61f1f437d81ea3a95f7e99cb522cdd4bfe142f6ccc83aafc5bb65c5da22c59eb	126353	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M3_zero_collapse/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M3_zero_collapse/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto
61f1f437d81ea3a95f7e99cb522cdd4bfe142f6ccc83aafc5bb65c5da22c59eb	126353	3	CANON_T2_FINAL_af4c5abd/99_worktrees/M3_zero_collapse/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M3_zero_collapse/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto
620afaed736b5739ea8ed763e5fc9631adbbf47100371cdfea4ee7c7ae989d71	385	2	CANON_T2_FINAL_af4c5abd/02_mutants/M3_zero_collapse/poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/02_mutants/M3_zero_collapse/poly_source.diff
620afaed736b5739ea8ed763e5fc9631adbbf47100371cdfea4ee7c7ae989d71	385	2	CANON_T2_FINAL_af4c5abd/05_tree_validation/M3_zero_collapse_poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/05_tree_validation/M3_zero_collapse_poly_source.diff
654f040a89062620ca729811c785ab6181c8b3a5d96520386a66d9a4438882e7	131574	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto
654f040a89062620ca729811c785ab6181c8b3a5d96520386a66d9a4438882e7	131574	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto
654f040a89062620ca729811c785ab6181c8b3a5d96520386a66d9a4438882e7	131574	3	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto
6805dc2cadaa50b8c80c5f7ce4d2e161dddd161da56c4ebf2982b277e4acd856	571	2	CANON_T1_FINAL_af4c5abd/00_freeze/CANON00C_ACCEPTANCE_AMENDMENT.txt	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/00_freeze/CANON00C_ACCEPTANCE_AMENDMENT.txt
6805dc2cadaa50b8c80c5f7ce4d2e161dddd161da56c4ebf2982b277e4acd856	571	2	CANON00C_R5_T1_CLEAN_af4c5abd/07_preflight_amendment/CANON00C_ACCEPTANCE_AMENDMENT.txt	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/07_preflight_amendment/CANON00C_ACCEPTANCE_AMENDMENT.txt
6b72987fd16f7c4662119024e0b208c2c5b598e8b9b273544881f74bbf80a4b2	462	2	CANON_T3_FINAL_af4c5abd/02_mutants/M2_qminus1/poly_source.diff	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/02_mutants/M2_qminus1/poly_source.diff
6b72987fd16f7c4662119024e0b208c2c5b598e8b9b273544881f74bbf80a4b2	462	2	CANON_T3_FINAL_af4c5abd/05_tree_validation/M2_qminus1_poly_source.diff	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/05_tree_validation/M2_qminus1_poly_source.diff
6d88cd80810f46df7ee9a3fdd2d6cc1c92d1c01fb1142fd6b298528ec29950a6	89843	2	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness.goto
6d88cd80810f46df7ee9a3fdd2d6cc1c92d1c01fb1142fd6b298528ec29950a6	89843	2	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0800.goto
6e98efd3b9e17993d20924ee340d9f3935db89f16d15b31dd4124be57ce9b1dd	380	2	CANON_T2_FINAL_af4c5abd/02_mutants/M1_identity/poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/02_mutants/M1_identity/poly_source.diff
6e98efd3b9e17993d20924ee340d9f3935db89f16d15b31dd4124be57ce9b1dd	380	2	CANON_T2_FINAL_af4c5abd/05_tree_validation/M1_identity_poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/05_tree_validation/M1_identity_poly_source.diff
749308775cf2e818614177cd8d2d64566d842c121523829a01ad478c7e9f470b	457	2	CANON_T1_FINAL_af4c5abd/02_mutants/M3_reversed_selection/poly_source.diff	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/02_mutants/M3_reversed_selection/poly_source.diff
749308775cf2e818614177cd8d2d64566d842c121523829a01ad478c7e9f470b	457	2	CANON_T1_FINAL_af4c5abd/05_recovery/M3_reversed_selection_poly_source.diff	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/05_recovery/M3_reversed_selection_poly_source.diff
7586121e27fec8b41e88e2798245dcbb0c028f872a533d8aabb1046147a15ba4	1620	2	CANON_T4_FINAL_af4c5abd/00_freeze/T4_POSITIVE_STATUS.txt	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/00_freeze/T4_POSITIVE_STATUS.txt
7586121e27fec8b41e88e2798245dcbb0c028f872a533d8aabb1046147a15ba4	1620	2	CANON_T4_POSITIVE_af4c5abd/07_status/CANON_T4_POSITIVE_STATUS.txt	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/07_status/CANON_T4_POSITIVE_STATUS.txt
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_FINAL_af4c5abd/00_freeze/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/00_freeze/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_FINAL_af4c5abd/99_worktrees/M3_swap_zero_one/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M3_swap_zero_one/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_POSITIVE_af4c5abd/01_theorem_source/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/01_theorem_source/canon_t3_theorem_harness.c
764c3af8e6bd78078a76e897c17b723c9eba5c97cd1380ed0f7f1c3ab872a3b5	3782	7	CANON_T3_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/workspace-delta/proofs/cbmc/canon_t3_theorem_actual_body/canon_t3_theorem_harness.c
76b72bed8cb4c0f8e2acda8d24e71e15461991280cd90370738f3a8746e1e523	2094	2	CANON00B_af4c5abd/05_manifest/CANON00B_SHA256SUMS.txt	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/preregistration-and-source-binding/05_manifest/CANON00B_SHA256SUMS.txt
76b72bed8cb4c0f8e2acda8d24e71e15461991280cd90370738f3a8746e1e523	2094	2	CANON_CAMPAIGN_CLOSURE_af4c5abd/00_campaign_definition/CANON00B_SHA256SUMS.txt	experiments/scalar-signed-to-unsigned-q/campaign-closure/00_campaign_definition/CANON00B_SHA256SUMS.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON00C_R4_T1_af4c5abd/06_t1_coverage/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/early-t1-development/CANON00C-R4/06_t1_coverage/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T1_FINAL_af4c5abd/01_baseline/coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/01_baseline/coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON00C_R5_T1_CLEAN_af4c5abd/06_coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/06_coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T2_FINAL_af4c5abd/01_baseline/coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/01_baseline/coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T2_POSITIVE_af4c5abd/06_coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/positive-run/06_coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T3_FINAL_af4c5abd/01_baseline/coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/01_baseline/coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T3_POSITIVE_af4c5abd/06_coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/06_coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T4_FINAL_af4c5abd/01_baseline/coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/01_baseline/coverage_result/coverage.stderr.txt
79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	104	9	CANON_T4_POSITIVE_af4c5abd/06_coverage_result/coverage.stderr.txt	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/06_coverage_result/coverage.stderr.txt
7a27ae53caa35734c18d0f51f117e2fb30845d343a2de1f5862e1c9c10a302f6	131407	3	CANON_T3_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/workspace-delta/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0300.goto
7a27ae53caa35734c18d0f51f117e2fb30845d343a2de1f5862e1c9c10a302f6	131407	3	CANON_T3_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/workspace-delta/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0400.goto
7a27ae53caa35734c18d0f51f117e2fb30845d343a2de1f5862e1c9c10a302f6	131407	3	CANON_T3_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/workspace-delta/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0500.goto
7d348d1993c72fb1bc179ab2ff2e1d47b73e4774dcc5a0ddf765906552ceeed2	96	2	CANON_T2_FINAL_af4c5abd/00_freeze/T2_POSITIVE_PROPERTY_RESULTS.tsv	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/00_freeze/T2_POSITIVE_PROPERTY_RESULTS.tsv
7d348d1993c72fb1bc179ab2ff2e1d47b73e4774dcc5a0ddf765906552ceeed2	96	2	CANON_T2_POSITIVE_af4c5abd/07_status/T2_PROPERTY_RESULTS.tsv	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/positive-run/07_status/T2_PROPERTY_RESULTS.tsv
7deded7a781a9bd4bc28e7e433829d8612d933f9212d9c8952da424272c4e7d7	279	3	CANON00C_af4c5abd/03_native_control_build/final_goto.sha256	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-model-and-validator-recovery/03_native_control_build/final_goto.sha256
7deded7a781a9bd4bc28e7e433829d8612d933f9212d9c8952da424272c4e7d7	279	3	CANON00C_af4c5abd/08_validator_recovery/final_goto_before_recovery.sha256	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-model-and-validator-recovery/08_validator_recovery/final_goto_before_recovery.sha256
7deded7a781a9bd4bc28e7e433829d8612d933f9212d9c8952da424272c4e7d7	279	3	CANON00C_R4_T1_af4c5abd/01_native_direct_control/native_goto.sha256	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/early-t1-development/CANON00C-R4/01_native_direct_control/native_goto.sha256
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/build-workspace-delta/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON_T1_FINAL_af4c5abd/00_freeze/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/00_freeze/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M2_qminus1/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M2_qminus1/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON_T1_FINAL_af4c5abd/99_worktrees/M3_reversed_selection/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/M3_reversed_selection/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_coverage_actual_body/canon_t1_coverage_harness.c
822a0bdfb1082e2543d61c36efb47638f223c6f9d5d555097e7b55da7073a716	1427	7	CANON00C_R5_T1_CLEAN_af4c5abd/02_coverage_source/canon_t1_coverage_harness.c	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/02_coverage_source/canon_t1_coverage_harness.c
83da9c47fe9f01456021405eb5ee65757c12e331f5f8699b3e8bd9c9225d72b7	1434	2	CANON_T3_FINAL_af4c5abd/00_freeze/T3_POSITIVE_STATUS.txt	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/00_freeze/T3_POSITIVE_STATUS.txt
83da9c47fe9f01456021405eb5ee65757c12e331f5f8699b3e8bd9c9225d72b7	1434	2	CANON_T3_POSITIVE_af4c5abd/07_status/CANON_T3_POSITIVE_STATUS.txt	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/positive-run/07_status/CANON_T3_POSITIVE_STATUS.txt
8440ff0eb9c051c96377e397f770cd028ebad0967c0d1da6f924227d0ab0d14c	88842	2	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness.goto
8440ff0eb9c051c96377e397f770cd028ebad0967c0d1da6f924227d0ab0d14c	88842	2	CANON_T1_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t1_theorem_actual_body/gotos/canon_t1_theorem_harness0800.goto
8449deaf4607a4bb7e6c18260b0b11c8fbc1c1699f99b3815a5a716ef8bf06b4	489	2	CANON_T2_FINAL_af4c5abd/02_mutants/M2_swap_zero_one/poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/02_mutants/M2_swap_zero_one/poly_source.diff
8449deaf4607a4bb7e6c18260b0b11c8fbc1c1699f99b3815a5a716ef8bf06b4	489	2	CANON_T2_FINAL_af4c5abd/05_tree_validation/M2_swap_zero_one_poly_source.diff	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/05_tree_validation/M2_swap_zero_one_poly_source.diff
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_FINAL_af4c5abd/00_freeze/coverage_Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/00_freeze/coverage_Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_FINAL_af4c5abd/99_worktrees/M1_barrett_identity/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M1_barrett_identity/proofs/cbmc/canon_t4_coverage_actual_body/Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_FINAL_af4c5abd/99_worktrees/M2_barrett_zero/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M2_barrett_zero/proofs/cbmc/canon_t4_coverage_actual_body/Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_FINAL_af4c5abd/99_worktrees/M3_normalizer_identity/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/M3_normalizer_identity/proofs/cbmc/canon_t4_coverage_actual_body/Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_FINAL_af4c5abd/99_worktrees/baseline/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/final-evidence/workspace-deltas/baseline/proofs/cbmc/canon_t4_coverage_actual_body/Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_POSITIVE_af4c5abd/02_coverage_source/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/02_coverage_source/Makefile
846dfad0b483bcbb35ee2d0bfc142f343ee273b7b0707e7cc23aa7974cf82d4c	537	7	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_coverage_actual_body/Makefile	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_coverage_actual_body/Makefile
856004a5f86a9be392cc91ea104a540ef31de0fd88010ab13ab89e3e343e0f39	88868	2	CANON_T3_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness.goto
856004a5f86a9be392cc91ea104a540ef31de0fd88010ab13ab89e3e343e0f39	88868	2	CANON_T3_FINAL_af4c5abd/99_worktrees/M1_identity/mlkem-native/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0800.goto	experiments/scalar-signed-to-unsigned-q/T03-modular-arithmetic-compatibility/final-evidence/workspace-deltas/M1_identity/proofs/cbmc/canon_t3_theorem_actual_body/gotos/canon_t3_theorem_harness0800.goto
86ab51aa484ab3341f6ee4f70915f97141dcf9e7e0aad2435ad4cac4e4629de6	132457	3	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0300.goto
86ab51aa484ab3341f6ee4f70915f97141dcf9e7e0aad2435ad4cac4e4629de6	132457	3	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0400.goto
86ab51aa484ab3341f6ee4f70915f97141dcf9e7e0aad2435ad4cac4e4629de6	132457	3	CANON_T4_POSITIVE_af4c5abd/99_worktree/mlkem-native/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto	experiments/scalar-signed-to-unsigned-q/T04-barrett-composition-and-canonicalization/positive-run/workspace-delta/proofs/cbmc/canon_t4_theorem_actual_body/gotos/canon_t4_theorem_harness0500.goto
