original_path	size	sha256	classification	retained_path	rationale
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/avr/simavr-16k-eeprom.patch	393	75a8d85185e78ae4164a5b45168838ad1d5b4da4a593127e079e2769f1a367f5	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/avr/simavr-32kb-ram.patch	641	9f768bd79bdaaaa485bd019704a08dd6808ec8465e84a5d5eaad2bd23dc000dd	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/avr/simavr-uart-output-fix.patch	734	9e09e40ce6b43a7aeb8f41c8e74dd8f83e2bff7d4db72936abf637b840663cac	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/cbmc/cbmc-viewer.nix	729	1109fb04c687bd34fb9aa8860c158ec8768268a2d01dad905ff1627f73a4490e	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/cbmc/default.nix	1031	0b1aea6d0fd9b4be351dfc07571e78d4c93f5bdceac5851cc01026c2fc8147c2	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/cbmc/litani.nix	891	746975ddb719d014d111e8bf48e2e105f3d46cc2ecd3f126299acdda719dd9f0	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/hol_light/default.nix	549	94af346a357dacd06dffedf40353bca8e2410532add22cbff610f174539069e6	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/hol_light/hol-server.sh	1091	5f05b6f314076bfcc8dd8ad0f6d1794ef468d35888afbf171ff342fed7ddd148	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/hol_light/hol_server.nix	812	2ba70e8900250d9e2affba2304e81b40180ffd24e97b73509a79e9ebd3fb1da9	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/legacy/default.nix	1462	13947f2428e7cae2851162e8316c78bd1fe99c48784847d915f7841ef84d1f9a	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/legacy/module.nix	529	570ce1e9a7ae3117b7540e12bda15b592f77b6412d0d57847d7925009e6b1f82	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/openocd/default.nix	549	017e89795fb0f8200ba8fa8f4b5afd60624f0fb52e6fbf88dfcbb6d28fb29a38	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/s2n_bignum/default.nix	553	924a5e4b317d14bc625a83c5fb0db5a16fb4f69eb2fc5c557dce2a352686be87	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/slothy/default.nix	574	f8a68c5f4e6c1843fd995a852c374d139d5c1d60d358f8b856838e908069e428	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/util.nix	6534	2ad10a83fd66b88cc012d206531d148d9f85625e969703a486591ccc0433c3d2	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/valgrind/README.md	549	da28716e0e29fbf93048135f61ea47e3a20fe298525ca8147359196bb109cf74	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/valgrind/default.nix	164	1be843f53e7abc5fadfae2fed67d9d0b69e588526abe267dcbd3d51bffae15f1	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/valgrind/valgrind-varlat-patch-20240808.txt	36011	d54b140f2bacaea91470940a963950b7126685810df2192640cd103328b421f4	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/nix/zephyr/default.nix	1837	2725f58c765e21e10f30a9997714922687f9e0e485974f1accf2d8d8b42f0e00	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/README.md	831	c3784925c79832593b7627da7d8fe83fa2258f46614c6ff40cfcd54aa1d2ab37	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/.gitignore	317	696195008871a682c338331dce7f604be05b361a6d2d575ee75113990a894922	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/Makefile.common	45164	a17e5e370b3ff348a49c8a7c366be6b0850fb4fc3b6eaa008b6dae5e92ffcaab	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/Makefile_params.common	184	ba7a87f04fc45269d77ee6035f5daf39e24d6e3b5c3921617677554e920e99e5	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/README.md	3253	2bfcf066dd68d747f3b283504be3e6aa9abb28d6d68a3cffcf4980706bdd349f	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/barrett_reduce/Makefile	2002	60b43149f1fa523659a5d5fc55b1ecdf6d2f44f0c2988f8903b699bbf3e23672	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/barrett_reduce/barrett_reduce_harness.c	331	2257c68f1412b9b4a4a66b7bd5c178d87dd0d571ad1a487df4392ce1c84b20dc	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_coverage_actual_body/Makefile	527	025d1b2fa5cdf7cf49108423b0abcd5920d35592207a3746d8534f51418dc42b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_coverage_actual_body/Makefile	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_coverage_actual_body/canon_t2_coverage_harness.c	1439	9c7dd8a2b0f603e3eff7775875f9a526b0bbedc24a06f2597c3dc103e2779e68	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_coverage_actual_body/canon_t2_coverage_harness.c	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/.litani_cache_dir	54	e0701e5dda96d3b3d151b2982bf5885ea7a13f04b6a3d99d8b8ad0cf04798c6b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/.litani_cache_dir	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/.ninja_log	4864	03a6a469dd5aa2315314d0687b76309cb525a6afdf493708dba4e6ef95ab55ba	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/.ninja_log	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/Makefile	643	391fcb542d1e692d190142fd0e9d963bc6432bea9cc451bd6d4fff1047c211bc	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/Makefile	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/canon_t2_theorem_harness.c	2353	cb0e19e760a69ee784a4097e4850a7b27516f67e8e3c5e41e3dad6ce33ebe0d0	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/canon_t2_theorem_harness.c	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto	87164	acf7091b2d6017c717b301b56a1f91fbe7b10cf2ad4853b2a3154a972fffa6ab	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0100.goto	126532	c3b40697b4eb6dd7a204ea4acd690cca98459b4f0632319a18a36c78625b790b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0100.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0200.goto	127177	5d17412f9cd5ac9dc659785fc10fb9ac328b3bc01fb2f15df4a5d5cdfdb1955b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0200.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto	128337	2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0300.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto	128337	2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0400.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto	128337	2110d7775dbb37884ba41f105433c5df42e901868a0ef2ec84a2837aa8789bd9	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0500.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0600.goto	128254	80ed62f92f11150a49c0d50401c6ed5a1bbb1b06fcc999a574ae138f7dcb452c	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0600.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0700.goto	121470	926070206f87a775a7101d74149813c23f1740dbb37fa50e29e3523099c178c6	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0700.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto	87164	acf7091b2d6017c717b301b56a1f91fbe7b10cf2ad4853b2a3154a972fffa6ab	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/canon_t2_theorem_harness0800.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/project0100.goto	119168	6fe5a85e6b673654292f21308b8f8892a3f6af524a58509575038820bc9812ec	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/project0100.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/project0200.goto	122066	40ade2698d2db0ae13947554ac272da0d4184a35e367158b23c41b0125c063c4	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/project0200.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/gotos/proof0100.goto	14265	5fed15ff2c1389b26bd98403a6ed914237d72c1ef4ff3a7dad1c66d56ffb6ee7	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/gotos/proof0100.goto	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/check_function_contracts-log.txt	485	e0ce7ca03322a7c7a9dc9e978d61188c2e3442d2e38213c65f4e01c4e63a7e87	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/check_function_contracts-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/drop_unused_functions-log.txt	598	57b6b89e8f2eb7547c1a9b4ab9adb7a437737017c011bee4e2295c5be4c995f1	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/drop_unused_functions-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/link_proof_project-log.txt	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/link_proof_project-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/linking-library-models-log.txt	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/linking-library-models-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/nondet_static-log.txt	485	0624b02dd5285ab3bb8ab06744493e0f9625a3da2d36fbaa937b3ae1a427246d	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/nondet_static-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/project_sources-log.txt	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/project_sources-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/proof_sources-log.txt	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/proof_sources-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/remove_function_body-log.txt	451	1f003d0c4cf9d5fa77eebfaab8fd192d661706213d03a031e1266346283152b5	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/remove_function_body-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/restrict_function_pointer-log.txt	572	43f308bfb2fbc61e9425b135167d6f48842b15db7a122d1698a10e163e6bf0e7	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/restrict_function_pointer-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/slice_global_inits-log.txt	628	0e1fa4f4f67afc38e2b325587920fa2f0704a8cc6e1a717514149a94f49202fc	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/slice_global_inits-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/canon_t2_theorem_actual_body/logs/unwind_loops-log.txt	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	retained-worktree-delta	experiments/scalar-signed-to-unsigned-q/T02-retraction-and-normalization-stability/final-evidence/workspace-deltas/M2_swap_zero_one/proofs/cbmc/canon_t2_theorem_actual_body/logs/unwind_loops-log.txt	Retained because it differs from, or is additional to, the frozen tracked-source snapshot.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/check_pct/Makefile	2095	c1ba86469b14b646e40c92f679e5deb13c93ae9c1ef284096230beeb8934cdde	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/check_pct/check_pct_harness.c	506	d7f34fafd3a51aaa93985f9b59a9586913f8046a30be78dc2213157856b12e0a	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_neg_i16/Makefile	2088	f41df3bd80f00208a8a544a5672787df30e62a7b83b89756abb6255a8f1e8545	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_neg_i16/ct_cmask_neg_i16_harness.c	273	1508e4812b852d0f6e0daa359f79099c72e7747cb0c8555ec97838c8b00d928b	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u16/Makefile	2104	8d8cbcfb02d34e966a5b40e162b9f0ec451230c29d43db857982f8481e0026c4	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u16/ct_cmask_nonzero_u16_harness.c	267	23a5c0c4903738a7964b6f2028c576ed87035881a0903a13ef6290079627db2a	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u8/Makefile	2100	4ca00658bddd2ca9944b94084822ecf702d7961e65d97a6440380d580f864d63	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u8/ct_cmask_nonzero_u8_harness.c	265	29a972350579f3826dd5a485882674212774e07eb9c03e4a63f370fd5b033d16	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmov_zero/Makefile	2030	e53300647fbe16583774d443800005320f8ec7e2e6378520b26137cdaf29d3f2	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_cmov_zero/ct_cmov_zero_harness.c	293	bf61fcbada52fa123afded01336118b1c5868f3323240fdbad7921f587e25237	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_get_optblocker_i32/Makefile	2095	dec32b887922c6feb12fbbe0f319aac5d96c555a1e2e6c134e6cb40a9a1015f4	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
CANON_T2_FINAL_af4c5abd/99_worktrees/M2_swap_zero_one/mlkem-native/proofs/cbmc/ct_get_optblocker_i32/ct_get_optblocker_i32_harness.c	255	c85fdae9263977362a78964cd86d534416a5f1170dc0c1771be6c7eb3f9bbcfc	omitted-canonical-source-mirror		Byte-identical tracked source mirror; source is preserved in the frozen source snapshot and original archive.
