artifact_record_id,locator_id,case_id,artifact_category,archive_path,resolved_public_path,expected_sha256,actual_sha256,candidate_count,status
REP-LOC-C09-UA-RAW_RESULT-003,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-00C_T1_RUN1_af4c5abd/zero_t1_cbmc_output.txt,experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_cbmc_output.txt,c342d29d11a590d665d5667e9f98d69a7916f9dccc0d532e64e1463534b6a833,c342d29d11a590d665d5667e9f98d69a7916f9dccc0d532e64e1463534b6a833,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-RAW_RESULT-004,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-00C_T1_RUN1_af4c5abd/zero_t1_fail_control_cbmc_output.txt,experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_fail_control_cbmc_output.txt,0085ac607c3e8d417a74d039ff72fc605b848c64766448321908e005eabcfc67,0085ac607c3e8d417a74d039ff72fc605b848c64766448321908e005eabcfc67,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-RAW_RESULT-005,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_cbmc_output.txt,experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_cbmc_output.txt,c342d29d11a590d665d5667e9f98d69a7916f9dccc0d532e64e1463534b6a833,c342d29d11a590d665d5667e9f98d69a7916f9dccc0d532e64e1463534b6a833,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-RAW_RESULT-006,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_fail_control_cbmc_output.txt,experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_fail_control_cbmc_output.txt,0085ac607c3e8d417a74d039ff72fc605b848c64766448321908e005eabcfc67,0085ac607c3e8d417a74d039ff72fc605b848c64766448321908e005eabcfc67,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-RAW_RESULT-007,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_cbmc_output.txt,experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_cbmc_output.txt,a1866784bb8a77bc756d35c92cebd0d80408c7ab7376937532aa19d08fae9272,a1866784bb8a77bc756d35c92cebd0d80408c7ab7376937532aa19d08fae9272,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-RAW_RESULT-008,LOC-C09-UA,9,RAW_RESULT,mlk_zeroize_cleanroom/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_fail_control_cbmc_output.txt,experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_cbmc_output.txt,70d8c0a857bee31aa1ce95eb4aef9056d567e108f66638fc2f204864839c7beb,70d8c0a857bee31aa1ce95eb4aef9056d567e108f66638fc2f204864839c7beb,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,fef18125943e12b8e1b9fe559410a7da9538287b461ee0e5a669cfae4bd89cb2,fef18125943e12b8e1b9fe559410a7da9538287b461ee0e5a669cfae4bd89cb2,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T2_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T2_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,34693d7f1a6e963130f47038c2d8c3b084329310194b6bdae2201067bad97d30,34693d7f1a6e963130f47038c2d8c3b084329310194b6bdae2201067bad97d30,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-003,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T3_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T3_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,99b549adb1bcd4400cd7f224e1f4c303dd2af47cd3b12cfe3dc7ab84cd430668,99b549adb1bcd4400cd7f224e1f4c303dd2af47cd3b12cfe3dc7ab84cd430668,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-004,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,42db2631205e73fabf1b012cf9a55da7df63e25c2aabd4afecbded63728f9746,42db2631205e73fabf1b012cf9a55da7df63e25c2aabd4afecbded63728f9746,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-005,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt,56a87a121faaa0e3f1b797f98f5996775320773987a45550cfde5ce35ab4e75b,56a87a121faaa0e3f1b797f98f5996775320773987a45550cfde5ce35ab4e75b,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-006,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/ZERO-T1_FREEZE_v1_af4c5abd/MANIFEST.sha256,experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/MANIFEST.sha256,2da98556667b1032ad8a42881e28bb743e0fa5a33355f44de468cacd084a2119,2da98556667b1032ad8a42881e28bb743e0fa5a33355f44de468cacd084a2119,9,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-007,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/ZERO-T2_FREEZE_v1_af4c5abd/MANIFEST.sha256,experiments/zeroize/T02-frame-confinement-and-zero-length-identity/final-evidence/MANIFEST.sha256,f9500d05fc109dd7d6275f9f9660a9737bcd61384b9c8161ded27e246e4fc1ca,f9500d05fc109dd7d6275f9f9660a9737bcd61384b9c8161ded27e246e4fc1ca,9,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-MANIFEST_OR_HASH_RECORD-008,LOC-C09-UA,9,MANIFEST_OR_HASH_RECORD,mlk_zeroize_cleanroom/ZERO-T3_FREEZE_v1_af4c5abd/MANIFEST.sha256,experiments/zeroize/T03-relational-and-compositional-zeroization-laws/final-evidence/MANIFEST.sha256,eccd3814022d49267df76d411151ac45665de27261d40b0446140d2f84e23f64,eccd3814022d49267df76d411151ac45665de27261d40b0446140d2f84e23f64,9,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-001,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_ACCEPTANCE_RULES.md,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_ACCEPTANCE_RULES.md,e046c047b5cb7de54a68046173a9516744fac677f91a949447fcead650a0814d,e046c047b5cb7de54a68046173a9516744fac677f91a949447fcead650a0814d,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-002,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_DETECTOR_MATRIX.csv,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_DETECTOR_MATRIX.csv,674a25a2fe7942c5e0651f0aa46b4e9e59b4a14e29d9669a7651fd9416859610,674a25a2fe7942c5e0651f0aa46b4e9e59b4a14e29d9669a7651fd9416859610,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-003,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_MUTATION_REGISTRY.md,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_MUTATION_REGISTRY.md,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-004,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_PLAN_RECHECK.txt,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_PLAN_RECHECK.txt,74577ff64540f93f5873c2500d509386f202488537b4b0f18f2623d5b55477e3,74577ff64540f93f5873c2500d509386f202488537b4b0f18f2623d5b55477e3,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-005,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_PLAN_SHA256SUMS.txt,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_PLAN_SHA256SUMS.txt,9fa229afd120275dc73a0b3e4daebd74bf0e8f5159a31ab84b7be0e97cea68ba,9fa229afd120275dc73a0b3e4daebd74bf0e8f5159a31ab84b7be0e97cea68ba,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-006,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_RUN1_af4c5abd/mutant_execution_registry.csv,experiments/zeroize/V01-mutation-sensitivity/raw-run/mutant_execution_registry.csv,7a422775f7d5ea59835b5cc2344710eff9d1f0121bae392e36bd3e72f9a2eb84,7a422775f7d5ea59835b5cc2344710eff9d1f0121bae392e36bd3e72f9a2eb84,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-007,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-FINAL_CAMPAIGN_v1_af4c5abd/registries/ZERO-V1_MUTATION_REGISTRY.md,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_MUTATION_REGISTRY.md,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,1,RESOLVED_HASH_MATCH
REP-LOC-C09-UA-COVERAGE_MUTATION_OR_CONTROL-008,LOC-C09-UA,9,COVERAGE_MUTATION_OR_CONTROL,mlk_zeroize_cleanroom/ZERO-V1_FREEZE_v1_af4c5abd/PLAN/ZERO-V1_MUTATION_REGISTRY.md,experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_MUTATION_REGISTRY.md,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,be88edc17cc0919fcb8ce20352a3e024f9d50fa6da1e20f79c86b2fd380062f1,1,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-001,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/pbytes_t1_positive_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/pbytes_t1_positive_harness.c,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,4,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-002,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01F_T1_NONVACUITY_RUN1_af4c5abd/pbytes_t1_nonvacuity_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01F_T1_NONVACUITY_RUN1_af4c5abd/pbytes_t1_nonvacuity_harness.c,ddc6ba1224bbe83b45c24cc66349dcfd0e3709aac65bb99a8349c589a7b10d6f,ddc6ba1224bbe83b45c24cc66349dcfd0e3709aac65bb99a8349c589a7b10d6f,4,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-003,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_02A_T2_SUCCESSOR_PROOF_RUN1_af4c5abd/pbytes_t2_successor_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_02A_T2_SUCCESSOR_PROOF_RUN1_af4c5abd/pbytes_t2_successor_harness.c,f65576e37724ece6f4a2262c75cc2c0ca68ff6ecf39d21ffca1f9fa321b1c84a,f65576e37724ece6f4a2262c75cc2c0ca68ff6ecf39d21ffca1f9fa321b1c84a,4,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-004,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_02B_T2_NONVACUITY_RUN1_af4c5abd/pbytes_t2_nonvacuity_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_02B_T2_NONVACUITY_RUN1_af4c5abd/pbytes_t2_nonvacuity_harness.c,d893fd500a8f7d939394929723d77f9baae797ad57e63dfa189aab2759264276,d893fd500a8f7d939394929723d77f9baae797ad57e63dfa189aab2759264276,4,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-005,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,8,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-006,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,8,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-007,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01B_T1_REACHABLE_RERUN1_af4c5abd/identity/pbytes_t1_positive_harness_bound_copy.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01B_T1_REACHABLE_RERUN1_af4c5abd/identity/pbytes_t1_positive_harness_bound_copy.c,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,2,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-HARNESS-008,LOC-C10-UA,10,HARNESS,mlk_poly_tobytes_cleanroom/PBYTES_01C_T1_VALIDATION_BYPASS_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/poly_tobytes_harness_set/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/identity/pbytes_t1_bound_harness_copy.c,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,e1a9c107f74cfc65a454027ff4a599bc40085745d581c2abf0fc4295820fb112,8,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-001,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/results/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/results/cbmc_command.txt,8e54c5bf15f9eccb170f282c73f808e4e1ea5986b5fb5cc47efd8c1ab174e1b6,8e54c5bf15f9eccb170f282c73f808e4e1ea5986b5fb5cc47efd8c1ab174e1b6,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-002,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01C_T1_VALIDATION_BYPASS_PROOF_RUN1_af4c5abd/results/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01C_T1_VALIDATION_BYPASS_PROOF_RUN1_af4c5abd/results/cbmc_command.txt,bb354aadb45783b6fc30c47556a4f529d2cad725157e345c8d6422770437beac,bb354aadb45783b6fc30c47556a4f529d2cad725157e345c8d6422770437beac,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-003,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01F_T1_NONVACUITY_RUN1_af4c5abd/results/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/closure-evidence/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/nonvacuity/cbmc_command.txt,69973a2fceaf1cea027b1437983843f0db70eaa80cd2a03602c7413e15e01490,69973a2fceaf1cea027b1437983843f0db70eaa80cd2a03602c7413e15e01490,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-004,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/nonvacuity/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/closure-evidence/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/nonvacuity/cbmc_command.txt,69973a2fceaf1cea027b1437983843f0db70eaa80cd2a03602c7413e15e01490,69973a2fceaf1cea027b1437983843f0db70eaa80cd2a03602c7413e15e01490,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-005,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_02B_T2_NONVACUITY_RUN1_af4c5abd/results/cbmc_command.txt,experiments/poly-tobytes/T02-successor-and-carry-transition-partition/closure-evidence/PBYTES_02D_T2_CLOSURE_af4c5abd/nonvacuity/cbmc_command.txt,f95cdffc33e15a69d20020f3212bf4a81abaccabdd429bc95d79e85d24c22c71,f95cdffc33e15a69d20020f3212bf4a81abaccabdd429bc95d79e85d24c22c71,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-006,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_02D_T2_CLOSURE_af4c5abd/nonvacuity/cbmc_command.txt,experiments/poly-tobytes/T02-successor-and-carry-transition-partition/closure-evidence/PBYTES_02D_T2_CLOSURE_af4c5abd/nonvacuity/cbmc_command.txt,f95cdffc33e15a69d20020f3212bf4a81abaccabdd429bc95d79e85d24c22c71,f95cdffc33e15a69d20020f3212bf4a81abaccabdd429bc95d79e85d24c22c71,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-007,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/mutations/M1_LOW_BYTE_MASK/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/closure-evidence/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/mutations/M1_LOW_BYTE_MASK/cbmc_command.txt,026cc3957435b2dc34afd3dd5312c0b66799b06027ac99ca104cf69ff85dabc9,026cc3957435b2dc34afd3dd5312c0b66799b06027ac99ca104cf69ff85dabc9,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-COMMAND_OR_RUNNER-008,LOC-C10-UA,10,COMMAND_OR_RUNNER,mlk_poly_tobytes_cleanroom/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/mutations/M2_EVEN_HIGH_SHIFT/cbmc_command.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/closure-evidence/PBYTES_01H_T1_FREEZE_CANDIDATE_af4c5abd/mutations/M2_EVEN_HIGH_SHIFT/cbmc_command.txt,d1753e44445d1ca53f34391f56093d19921bb2f2449f0ba48d8272959911545e,d1753e44445d1ca53f34391f56093d19921bb2f2449f0ba48d8272959911545e,140,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-001,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/results/cbmc_result.xml,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01A_T1_POSITIVE_RUN1_af4c5abd/results/cbmc_result.xml,76451474a3a5d44fc8a2bc8022f9ca7c7e434d5f8f36b405cd191515b13b911c,76451474a3a5d44fc8a2bc8022f9ca7c7e434d5f8f36b405cd191515b13b911c,93,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-002,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_call_graph.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_call_graph.txt,b5343a96a8e0979fd4bc985db7ecfbdc3cc9e7157a6fcb6d396028d8d12c1deb,b5343a96a8e0979fd4bc985db7ecfbdc3cc9e7157a6fcb6d396028d8d12c1deb,65,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-003,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_functions.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_functions.txt,ca56d0ae69f75cfa1bdf85826fd809ee08b833e0c3e6533a5876ed51cb4990e5,ca56d0ae69f75cfa1bdf85826fd809ee08b833e0c3e6533a5876ed51cb4990e5,60,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-004,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_loops.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R1_T1_REACHABLE_PROOF_RUN1_af4c5abd/results/reachable_loops.txt,6a68e820ee22d2f32fb9dd0feeee046e5067d8f2dc55708993ce764d751a80ae,6a68e820ee22d2f32fb9dd0feeee046e5067d8f2dc55708993ce764d751a80ae,51,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-005,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/model_forensics.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/model_forensics.txt,37a9350cf905299048da924a9bbac0b9c475da8c164200a61cea8dce07067fb5,37a9350cf905299048da924a9bbac0b9c475da8c164200a61cea8dce07067fb5,3,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-006,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/property_inventory.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/property_inventory.txt,630c0e80bd5792d18cf16fbbada66b2e973b7255d2684a156da31a6cb2a928a5,630c0e80bd5792d18cf16fbbada66b2e973b7255d2684a156da31a6cb2a928a5,86,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-007,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/reachable_call_graph.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/reachable_call_graph.txt,a054467164f62227136fe75e0d8e1f520b65ced37e1fef11e2119abde0a2f61b,a054467164f62227136fe75e0d8e1f520b65ced37e1fef11e2119abde0a2f61b,65,RESOLVED_HASH_MATCH
REP-LOC-C10-UA-RAW_RESULT-008,LOC-C10-UA,10,RAW_RESULT,mlk_poly_tobytes_cleanroom/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/reachable_functions.txt,experiments/poly-tobytes/T01-exact-arithmetic-byteencode12-refinement/raw-evidence/PBYTES_01B_R2_T1_POSITIVE_PROOF_RUN1_af4c5abd/results/reachable_functions.txt,c44ec8ab033091cb51519f2fe32ce2b6b5ba533c3f9d7e7025642d0072395033,c44ec8ab033091cb51519f2fe32ce2b6b5ba533c3f9d7e7025642d0072395033,60,RESOLVED_HASH_MATCH
