sha256	group_size	size	original_archive_path	retained_destination	justification
65770564ec922faca7ec072eefc16bfdba2495a20d51cae0f6cce207835cdd7e	10	15788	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/fips202/keccakf1600.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/fips202/keccakf1600.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
65770564ec922faca7ec072eefc16bfdba2495a20d51cae0f6cce207835cdd7e	10	15788	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/fips202/keccakf1600.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/fips202/keccakf1600.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
65770564ec922faca7ec072eefc16bfdba2495a20d51cae0f6cce207835cdd7e	10	15788	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/fips202/keccakf1600.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/fips202/keccakf1600.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6782995e8d61f04e292acc70eae2968b802185f0cd6c2668f85b35770b762b41	2	152880	mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/mlkem-native_af4c5abd_t2/proofs/cbmc/pkcheck_t2_seed_frame/gotos/pkcheck_t2_seed_frame_harness.goto	experiments/kem-check-pk/T02-frame-and-relational-properties/raw-evidence/native-proof-pipeline/T2-seed-frame/gotos/pkcheck_t2_seed_frame_harness.goto	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6782995e8d61f04e292acc70eae2968b802185f0cd6c2668f85b35770b762b41	2	152880	mlk_kem_check_pk_cleanroom/PKCHECK_T2_00A_SEED_FRAME_20260730T031357Z/mlkem-native_af4c5abd_t2/proofs/cbmc/pkcheck_t2_seed_frame/gotos/pkcheck_t2_seed_frame_harness0800.goto	experiments/kem-check-pk/T02-frame-and-relational-properties/raw-evidence/native-proof-pipeline/T2-seed-frame/gotos/pkcheck_t2_seed_frame_harness0800.goto	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
67f7036e24743a850c679a25acf1350d832360287eeaa4eb29a2d8b7933744d0	2	250	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/poly_tomont/poly_tomont_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/poly_tomont/poly_tomont_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
67f7036e24743a850c679a25acf1350d832360287eeaa4eb29a2d8b7933744d0	2	250	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/poly_tomont_native/poly_tomont_native_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/poly_tomont_native/poly_tomont_native_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6da9424313bb9fbb1c0f366df9c058e6464023732c09185be5f829791b6cf12e	9	985	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/ppc64le/src/consts.h	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/ppc64le/src/consts.h	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6e7459b283764294b12771b84955892b4a9d6b2f0e82361af61e854e1f00ba25	2	348	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccakf1600_xor_bytes/keccakf1600_xor_bytes_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccakf1600_xor_bytes/keccakf1600_xor_bytes_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6e7459b283764294b12771b84955892b4a9d6b2f0e82361af61e854e1f00ba25	2	348	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccakf1600_xor_bytes_BE/keccakf1600_xor_bytes_be_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccakf1600_xor_bytes_BE/keccakf1600_xor_bytes_be_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ec5ff24af95e300f1567e15371a4f64be24e4383963cf94944cd1c0e4ceb072	2	305	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccak_f1600_x1_native_aarch64/keccak_f1600_x1_native_aarch64_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccak_f1600_x1_native_aarch64/keccak_f1600_x1_native_aarch64_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ec5ff24af95e300f1567e15371a4f64be24e4383963cf94944cd1c0e4ceb072	2	305	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/keccak_f1600_x1_native_aarch64_v84a/keccak_f1600_x1_native_aarch64_v84a_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/keccak_f1600_x1_native_aarch64_v84a/keccak_f1600_x1_native_aarch64_v84a_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f13510cb44b936d51129ecb71419e11cc6630578e4593027aa06a4a2e54dfd4	2	456	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/rej_uniform_native_aarch64/rej_uniform_native_aarch64_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/rej_uniform_native_aarch64/rej_uniform_native_aarch64_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f13510cb44b936d51129ecb71419e11cc6630578e4593027aa06a4a2e54dfd4	2	456	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/proofs/cbmc/rej_uniform_native_x86_64/rej_uniform_native_x86_64_harness.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/proofs/cbmc/rej_uniform_native_x86_64/rej_uniform_native_x86_64_harness.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6f5bc47ccc4b2d357d5aabffed4ae58ee5927415ce14a35169e2e96830c2e1d0	9	28791	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/riscv64/src/rv64v_poly.c	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/riscv64/src/rv64v_poly.c	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6fbe5f3b9607bf318a8e74d22452bce5890832b5048fdb952842f929036d7586	8	11586	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/multilevel_build_native/mlkem_native/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/multilevel_build_native/mlkem_native/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
6ffcd01b440924698a857730185d07fc29f868de611db3555ccd00b2486a4b65	9	1211	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/mlkem/src/native/aarch64/README.md	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/mlkem/src/native/aarch64/README.md	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/basic_deterministic/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/basic_deterministic/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/bring_your_own_fips202_static/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_multilevel_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
70416a0ad9998fc2f3f0d662f1b4d692f234cadc83ac3ba81ca501c3d636d26c	9	28634	mlk_kem_check_pk_cleanroom/PKCHECK_00BC_01A_ADMISSION_20260730T013748Z/mlkem-native_af4c5abd_isolated/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	upstream/mlkem-native/pkcheck-af4c5abd-source-snapshot/examples/monolithic_build_native/mlkem_native/src/native/x86_64/src/ntt_avx2_asm.S	Distinct source-tree path or run-local experimental context; removing the path would damage source or evidence structure.
