version	run	relative_path	size_bytes	sha256
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_evaluation_report.deterministic.md	4140	7d6d113943d3a2e9f23f1b190f8b6a01d70101e9e699cadd2129d2846a03e828
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_failure_mode_taxonomy.json	2422	14b18690843f7b5727c422353f678146af87e625761ab33142b4cad12dbbfbf9
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_measured_evaluation_facts.json	6635	8a1cbcb343c90900142de757bbb2cb66adb6fe84ed48d9862fa7d00ae370c587
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_previous_stage_input_status.json	5433	df1a76904a0e388d1b3783695021f07e35cbdb9e6df62269046d635cddd51de8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_rq_mapping.json	2574	e5f50f7e6a4dd321b98fa9bf2e8a9f08c4bb38425baf4710798619bf7b4f81ff
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/deterministic_reference/10_threats_to_validity.json	1710	ddf25b1c70ccd7316381340220ef24f11a1745486811c90dd41c2f3c1230da74
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/evidence_index/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/final_report/10_evaluation_report.md	4140	7d6d113943d3a2e9f23f1b190f8b6a01d70101e9e699cadd2129d2846a03e828
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/final_report/10_evaluation_summary.json	1246	1ab6a68360964446b1b359cff3de3d6ecbf69c55d128d7e9b5ad65c0833e6c31
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/final_report/10_thesis_safe_paragraph.txt	448	71c9207012134a5ed8a97874422028ed340e33b55ef57b17df7e2b38ea2c629d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/handoff/handoff_manifest.json	3011	4220b9632f6ffbe4df4396072a2602d3eb7c1f9eee8af9a2c9c4cef552172f0e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/human_review/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/llm_authoritative/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/logs/11_evaluation_reporter_status.json	2609	7d5dec409fc26e0202be0b4e6afb4c09415b9d32d6a5a80238ae233f6b52f1a8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/logs/evaluation_reporter_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/logs/evaluation_reporter_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/11_evaluation_reporter_prompt.txt	5113	526687dd5996bf5256d8979db891d1436512055eaabfd8962b86ce03f6a06003
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/deterministic_reference_bundle.json	307	e2a6d0bf7ad665853b97b1afd1c39a9dea748e2548858cf81f4123d2b426e0c8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/primary_evidence_manifest.json	8098	89622ef51fab8634a73cc7dadd3cb7e0b5095da64025480a43629f41206b795f
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/primary_evidence_transmission_manifest.json	13763	096279fe1251ee07e9db814282ae34ab5e887d584dd213668a82e0b864bac830
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/prior_authoritative_context_manifest.json	2709	a77741741e73e3c5c97157417432a80dd80c057bded52a26d11b4a341d5bf899
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/prompt_metadata.json	1572	4623087a228c509340eac2a9b15913adc02bb3af46e8dfffccba7b82abd20074
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/trusted_deterministic_facts_bundle.json	25697	d3d4cb9eaed16f9c0e19e8f9704e4464417c3693b75a2bef66c9fc4e2ad63459
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/prompt_package/trusted_deterministic_facts_manifest.json	7469	70ae7002bc3fab59a417ae7f3976255268ee9e024d99a4ad6971655705c555e5
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/stage_manifest.json	6256	1a9e18338b6f062211c0f3bf4f3cf78fca0b93be89049a8fb5f891dc4437a54a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/validation/10_failure_mode_taxonomy.csv	1146	f2ac8475136af0870bad6e43f626baaa10dd20438a442eec1461eafbffe8fc4b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/validation/10_measured_facts.csv	6376	1a8874b332d250a5a6dc16fd613fa45f2d4a8fb8f1257b8034cd7808316bf039
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/validation/10_rq_mapping.csv	1726	2468268ed11153bf03585baa52a954929126bf4695ad8de0dca7965f851b861b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/validation/10_threats_to_validity.csv	910	51c0f24e876827ac8c5e5f5f743a7a5af9283888fdc7163a4b81c74e9e70a30a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	stages/11_evaluation_reporter/validation/llm_call_validation.json	882	65785312552891ca279f720fdf49add3c56b7fd6c89a4d8a7bdd7031cd07720c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	status.json	1467	a550702ebafa4f7b0862069f55e07b57ae40989032ade863a7a940c1d175ed5e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_20260711_080559	workflow_plan.json	6390	730cbc9b25809d7b96a7e4d458ed07d14b56857c7829747703097290d5005eb3
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	events.jsonl	14113	7f35301e8668fbff0a2c632c99b577595b7d0352f883cbdac2f99e78332e508a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	final/final_run_summary.json	9230	f5d7a71144349c2a3c9068f109c26435e39877a2e5fb885153b32383cbaa1d7c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	llm_profile.resolved.json	1281	639391e2a917f00262291aa813b5fe4a84389fe938e713371c8f7c9371a09e1b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	run_config.resolved.json	10499	6f0d3efcca95faeb539ea33b6268c97992c5482fc2284b328a8482f92c712c7b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	run_manifest.json	3436	0db1b40a7577c74e6ec4f5827601630312ce475d3454d7a8469775e7e0c9faeb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/code_01_poly.c	18569	f427dda46e29d53d3e33d683c9a8483bade3568eff43fb97b868a21bfd07c722
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/code_02_poly.h	10117	f24f980110953c1d361e04137e13e2f85f76db776903f85c98f24900e85f7aef
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/code_03_params.h	2566	450fe3e0e50496921920473ae4321660f178c23d51f1453f3c537ee63c4158cb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/code_04_cbmc.h	7954	12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/code_05_common.h	10680	5598905a5655ae8aa5215591d973c79db77dd8978c89bf715c2292f5c9a5be5f
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/llm_profile_active_thesis_model.json	380	4997a123c77dc9a3f17899756d66323cee46451c8196626161bbab830bbe9f4d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925.json	2781	e27ef8a0d995b78d251e7a8e9960d2ac4f85e4ee68ee5ce0ad1e4922dc54ef12
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/input_snapshot/spec_01_fips203_clean.txt	154798	0b103f1adce94325caa6ab56e1eafa8ce6bd411b5adc6b4e9537b0c2bad107e2
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/control/repository_provenance.json	924	9f2624d980f864ec8c30b1f057b4d5eb0d3a006b96c4c1b53c01ecd3d1190830
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/diagnostics/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/handoff/handoff_manifest.json	1646	e3851489c84be0e0e19c1d1c3271a99ee8c7140b4f6df1ee92ca460a75b9c128
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/logs/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/01_master_orchestrator/stage_manifest.json	1290	e27498b7068348f49733252d475ae0b05a969c8e0ea39b9b8ced543a5fd81aeb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_algorithm_blocks.deterministic.json	128695	44422a5f0be75ccc0b3f744c39324b8f7773117e505547c8bdbc6342f5b545e6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_equations_constraints.deterministic.json	91681	5be4087604befe1ef907b32afa3a7218c53e16221a088713e369fbe66bd66719
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_parameter_table.deterministic.json	24787	dee912261b860132173a74218d503fc30cde83474ef1b4f99451739a127e7477
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_preconditions_postconditions.deterministic.json	76865	2903166fa7ed4df9ad432192439daa8deb5646e262eb64a1815b55630789ad0b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_source_material_read_report.deterministic.json	653	71c63b94bc19d670ae521ac18879b998bf12c9687d804964ab8a5c98a2093e5e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_spec_sections_index.deterministic.json	21454	a9ca16f53f6aa9d82b51d168f0101ffad9ea1d0026d2cb80b47c849c1ca6681c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_spec_summary.deterministic.json	814	fa516a1828a3f4d95226f2c1d0550d110dd86704719bcc25df162ccd91f22cd0
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_spec_to_code_hints.deterministic.json	111402	4a5e23c23608ee2c20ba6f19330eb13f820908914224ccc0b5902eb11ff210a7
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/01_symbol_table.deterministic.json	14044	8e148ec0f3cd49fb438206a1fdd3683c5c115e98f552e4d0255d3ea146d27379
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/selected_spec_excerpt.txt	127003	9c91d3f2b00c971715500bc20775f7306bc9685c726fad75c18877c3ddf28678
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/deterministic_reference/selected_spec_excerpt_metadata.deterministic.json	18198	4efc1097f72e31ab8211905c08f7aeebea0192da59be99b1b9b1e35a3462f297
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/handoff/handoff_manifest.json	1604	ca7258d529ac825e5775e3218b988ba5902af5210ed191d21a748e20eec9ffbb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/llm_authoritative/01_spec_summary.json	70873	0a6148547e36d72720c10a1cac1110953389372ec40d11577f5ff8e5b858af4d
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/llm_authoritative/api_responses/attempt_01_response.json	158058	e95958010d1f48caf1346c6762024efdbe2949e3ea00d5955dd437b95e29414a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/logs/02_spec_extraction_status.json	77032	e9a15832cb4278a32070e3ecd759443949c046c85251bcad03e6607c37dcf862
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/logs/spec_extraction_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/logs/spec_extraction_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/02_spec_extraction_prompt.txt	5510	091d03e38aa2a613183d79cb41e1cbda8220e73538c22a07903deda36434b04c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/api_requests/attempt_01_request.json	418483	d2c867f42c2953e6eb922d709d930e6ad269058086f734abc1b304b07addbe72
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/deterministic_reference_bundle.json	507911	ee371c926a9f4c9133a5f5152920ca8decdf86db86a206f0a8666f6ec61a4899
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/primary_evidence_manifest.json	643	61bf6dbe2c1c33c90f3dfcc8913efc1973784cef56d93a09f95be61f5c8d9920
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/primary_evidence_transmission_manifest.json	1021	8e537984fb40e835996be84cbef095c40a2309858da0823e119e8c6f72eb9662
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/prior_authoritative_context_manifest.json	333	aa2644c35a8779df75a723b08d41ce95b03341514b8622a1153c995a9155c4aa
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/prompt_metadata.json	882	d1d5f974cfb9d02b3d48bbf1e6306a4ad8be0f80d4fcb736b395f73974c44f87
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/prompt_package/trusted_deterministic_facts_manifest.json	321	23146a54a758509c69fb1f18a412317a81db5acfc2abb4d238690570520fba1a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/stage_manifest.json	3362	3544db729cd9771d59bb65a51a9807eee69f44bb513add83c64507416b0b4c78
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/02_spec_extraction/validation/llm_call_validation.json	2235	925115b58ea3679c2510d823b8e8313c0086e2f5f4e4eedce21d8b44c035390c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_agent2_spec_summary_input_status.json	76577	732e86652296fb84065d2e75e7913a826093cb03df48a604bfc47c139d5fd78c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_cbmc_harness_hints.deterministic.json	2517	32bd6c7e52a5832441d7604edf74c43b96d932dc87eafc3b60f1f28d7061fbfb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_code_structure_index.deterministic.json	3010	ecd4cbeb40dd306a6c4f40a52a3643dc959fd50d3fad90912876609094dab474
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_code_summary.deterministic.json	856	27ff39d0b26acd68d9f553af15eb56d2c1ecda7b39cda98e033a8e7f7f49ded4
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_code_symbol_table.deterministic.json	71408	d09fe1cf8b38cbc1225a6130da6b0a6ab6a5369a2da43b5a1b5e5def2a372555
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_function_signature_analysis.deterministic.json	37304	93772b3d0f13b9e4e47157a77e731994dbbc5d1632c8297bc75edc39e8bf892b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_integer_range_obligations.deterministic.json	262455	0d47f8492f9e160a5b014809b904c140ae9360c0f2b8dbbbd0a8c157b5f80d1e
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_loop_bounds_array_accesses.deterministic.json	71185	71e7f4f5b82e1f81932ed0dbfc5518489ac06fc85dc923dcc2d007d0e479c469
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_macro_constant_map.deterministic.json	55609	54080019aee27e362ca720d8be2ab20ba0edb9a27e1bedf6c11895c50774c9d5
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_memory_safety_obligations.deterministic.json	227682	8421bf83050be79e53f21933fc80d01bb3f22a12fb83abb1f9d368c5c865a48f
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_source_material_read_report.deterministic.json	1951	fc019588c39afa46e25be7ee19d8369996677bd3468dfd853cd7d5866a939937
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/deterministic_reference/02_spec_code_mapping_candidates.deterministic.json	15748	6345026b464cd5790416fb754806aad9b82fbc3e983a776fd675b8cb5747cae4
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/handoff/handoff_manifest.json	1905	59414722040e62fa1dbaac074df1f1d10d26b80530e34389bd8440e5632d6f28
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/llm_authoritative/02_code_summary.json	77620	45d7409eae92e89ed0779f9d4a5599c08ad00a4f2ad1851670bffdd94b0e951a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/llm_authoritative/api_responses/attempt_01_response.json	170307	ca660a30ffcb85612ef8addb211033832c27b5fff288961bc29a52a9d9539f8a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/logs/03_code_understanding_status.json	84086	42d10c3d2daa30365c21fcee7a73b69b9a485eb5cdfc6b38e5c2a27535ad8a22
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/logs/code_understanding_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/logs/code_understanding_stdout.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/03_code_understanding_prompt.txt	5969	d77716a4fe42749846efc5289269bc86344c1c7efb813f4715452420e12e4788
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/api_requests/attempt_01_request.json	627713	f91d82ee84b3dad5cc8b9496c2f7e5d8633edc3a430ba67f9c351958c0fa02d3
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/deterministic_reference_bundle.json	787541	ab24e2a9ff3cb91476f5a0e42c5a45ec7d30304bbebb2fd3de4972c9b020efdb
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/primary_evidence_manifest.json	2254	ff372af57700432109c537da3732b9b588763c4579d037e17d4aa6e6d2fc50e6
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/primary_evidence_transmission_manifest.json	4249	6dbc361b03f2c2bb547dd32c285a54492083bc42c2bf27d2d0348adbe69e74b8
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/prior_authoritative_context_bundle.json	79014	c82ca7fdeccb852e66db8a82b9129edb0bba15fb6b3d9f646d3ba37e7744c5aa
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/prior_authoritative_context_manifest.json	809	15fd93fe9317c87364f40e96e587e97d85999c1e460f795c9c6fd00fe5fb40e5
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/prompt_metadata.json	1058	3c811809a30ca8d58bd4f241a771ff171d728fa8fc122d606809dff988a42a2a
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/prompt_package/trusted_deterministic_facts_manifest.json	321	c5b3c381347a3de2bd5eef56bc5d046449e1300c44d272065226e1dba31f5b3c
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/stage_manifest.json	3946	f14a67c4ef484ad16e1fdfd6158e45a3605b24bbe976d0a289f38d573f03cc0b
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/03_code_understanding/validation/llm_call_validation.json	2252	d8278f0f502cbeda9b5dde97b859d6439c35ad61cfd4111f1ac027d95b7baa65
v3-evaluated-llm-integrated-workflow	run_poly_add_scoped_fullfips_gpt54mini_none_repair1_20260711_095925	stages/04_property_discovery/deterministic_reference/03_candidate_properties.deterministic.json	11574	9105b1f2d559018d7ff3d83cf31d83292ce1984c2f12018437dd124107367073
